transaction_id,cardholder_id,merchant_id,merchant_category,transaction_timestamp,transaction_hour,transaction_day_of_week,transaction_amount_inr,country_code,is_international,pos_entry_mode,velocity_last_1h,velocity_last_24h,avg_txn_amount_30d,std_txn_amount_30d,distance_from_home_km,card_age_days,credit_limit_inr,is_fraud
TXN00004490,CH_002325,MER_00694,electronics,2023-08-21 22:06:49,22,0,119.83,IN,0,CHIP,0,4,101.69,309.53,15.1,1187,300000,0
TXN00038062,CH_005282,MER_00044,grocery,2023-08-28 05:35:35,5,0,381.15,CA,1,CHIP,3,2,427.9,526.54,87.8,966,100000,0
TXN00001391,CH_005259,MER_00113,online_retail,2023-05-18 23:23:33,23,3,160.59,IN,0,CHIP,2,8,158.03,239.86,239.8,1558,150000,0
TXN00051850,CH_003979,MER_00722,grocery,2023-10-26 10:55:47,10,3,152.03,IN,0,CHIP,2,2,70.78,369.2,111.2,1119,150000,0
TXN00033839,CH_002604,MER_00111,jewellery,2023-09-07 17:19:32,17,3,117.75,IN,0,CHIP,3,2,101.49,467.75,170.1,1618,200000,0
TXN00041890,CH_002647,MER_00277,online_retail,2023-05-07 06:54:42,6,6,291.08,IN,0,CHIP,1,0,106.56,364.04,98.5,1588,200000,0
TXN00014239,CH_000313,MER_00532,restaurant,2023-09-28 01:50:49,1,3,154.8,IN,0,SWIPE,2,6,64.52,223.75,108.1,535,300000,0
TXN00015707,CH_007392,MER_00401,entertainment,2023-12-08 19:58:49,19,4,216.39,IN,0,CHIP,2,1,231.18,377.12,266.0,840,300000,0
TXN00033820,CH_002868,MER_00173,grocery,2023-12-24 06:51:41,6,6,159.46,IN,0,SWIPE,3,6,59.21,441.48,65.9,1582,500000,0
TXN00029952,CH_001312,MER_00394,restaurant,2023-01-05 10:20:16,10,3,138.46,IN,0,CHIP,2,7,122.51,370.26,1.2,1700,200000,0
TXN00050239,CH_005889,MER_00662,healthcare,2023-10-15 07:16:20,7,6,960.48,IN,0,CHIP,0,7,78.5,14.33,182.8,878,75000,0
TXN00048335,CH_001488,MER_00466,grocery,2023-11-21 22:20:14,22,1,59.17,US,1,CHIP,0,8,505.27,581.64,64.4,1286,50000,0
TXN00031209,CH_003695,MER_00747,travel,2023-10-07 13:31:59,13,5,34.78,IN,0,CHIP,0,2,98.54,273.82,131.3,772,150000,0
TXN00039229,CH_006617,MER_00542,electronics,2023-06-09 05:44:08,5,4,53.04,IN,0,CHIP,2,4,84.47,317.83,43.2,1450,200000,0
TXN00007687,CH_005601,MER_00522,healthcare,2023-04-12 02:35:23,2,2,388.34,IN,0,CHIP,1,4,153.08,349.8,139.6,1027,75000,0
TXN00001557,CH_006790,MER_00194,online_retail,2023-07-14 18:05:19,18,4,27.48,IN,0,CHIP,0,2,72.75,447.23,153.3,1053,300000,0
TXN00008070,CH_005418,MER_00568,electronics,2023-09-07 11:33:45,11,3,227.38,IN,0,CHIP,3,2,56.42,523.27,81.8,1248,75000,0
TXN00025686,CH_005871,MER_00234,travel,2023-09-24 20:29:20,20,6,43.85,IN,0,CHIP,3,3,37.56,376.64,251.7,857,500000,0
TXN00023848,CH_001118,MER_00624,fuel,2023-11-29 12:10:05,12,2,68.8,IN,0,CNP,0,1,36.49,493.93,156.3,187,200000,0
TXN00031047,CH_005885,MER_00202,online_retail,2023-02-16 14:00:18,14,3,98.5,US,1,CHIP,1,5,128.33,472.11,135.3,364,75000,0
TXN00006304,CH_001001,MER_00735,jewellery,2023-07-07 16:49:21,16,4,330.4,IN,0,CHIP,3,2,233.41,244.05,110.8,1261,100000,0
TXN00019522,CH_001889,MER_00793,healthcare,2023-06-28 01:57:39,1,2,28.17,IN,0,SWIPE,3,3,21.69,232.53,115.9,1360,300000,0
TXN00003530,CH_002133,MER_00715,electronics,2023-11-24 19:13:42,19,4,163.34,IN,0,CHIP,0,6,23.88,141.55,52.8,933,100000,0
TXN00041007,CH_003593,MER_00355,restaurant,2023-11-08 06:14:41,6,2,62.27,IN,0,CHIP,3,3,40.79,630.84,79.5,75,75000,0
TXN00027872,CH_005348,MER_00198,fuel,2023-02-07 04:50:57,4,1,409.83,SG,1,CHIP,1,7,50.96,175.94,44.1,1361,50000,0
TXN00010455,CH_007750,MER_00053,utilities,2023-04-30 05:18:08,5,6,208.27,IN,0,CHIP,3,6,274.85,211.07,258.9,1607,300000,0
TXN00054716,CH_003838,MER_00105,online_retail,2023-04-04 01:41:44,1,1,78.09,IN,0,CHIP,1,5,75.38,83.84,160.5,1265,200000,0
TXN00049057,CH_005107,MER_00595,online_retail,2023-02-02 06:20:10,6,3,93.53,IN,0,CHIP,1,7,129.2,174.61,147.3,689,300000,0
TXN00027551,CH_001367,MER_00348,grocery,2023-11-14 16:09:33,16,1,622.13,IN,0,CHIP,1,4,32.41,246.33,216.1,1564,150000,0
TXN00041819,CH_004072,MER_00717,electronics,2023-10-21 20:31:30,20,5,219.45,IN,0,CHIP,0,7,161.95,248.07,276.4,166,100000,0
TXN00003158,CH_002921,MER_00539,online_retail,2023-03-11 14:49:59,14,5,221.86,AU,1,SWIPE,2,2,39.23,257.32,61.9,460,100000,0
TXN00052627,CH_003744,MER_00096,fuel,2023-08-11 04:13:24,4,4,40.34,IN,0,CHIP,3,8,26.25,443.33,90.7,115,300000,0
TXN00043705,CH_001139,MER_00335,online_retail,2023-10-14 05:04:08,5,5,58.04,JP,1,CNP,1,0,96.12,441.46,131.9,504,50000,0
TXN00039737,CH_005250,MER_00130,grocery,2023-11-09 00:34:11,0,3,107.33,IN,0,CHIP,0,1,191.7,19.12,126.2,754,200000,0
TXN00044515,CH_003959,MER_00278,entertainment,2023-12-11 07:54:34,7,0,154.54,IN,0,SWIPE,1,7,39.39,106.08,69.0,1485,100000,0
TXN00034822,CH_005267,MER_00683,online_retail,2023-08-28 01:50:48,1,0,54.48,IN,0,CHIP,0,0,62.34,77.24,261.1,1668,500000,0
TXN00049486,CH_001044,MER_00576,restaurant,2023-10-16 22:07:49,22,0,195.85,IN,0,CHIP,0,0,139.56,332.61,157.7,1441,500000,0
TXN00030302,CH_007442,MER_00365,restaurant,2023-02-15 16:36:32,16,2,43.7,IN,0,SWIPE,1,0,77.9,375.63,88.8,526,500000,0
TXN00039154,CH_000074,MER_00271,fuel,2023-03-02 06:47:14,6,3,2505.81,GB,1,SWIPE,6,8,31.02,562.99,3616.7,1225,150000,1
TXN00006244,CH_004302,MER_00706,fuel,2023-03-04 17:27:33,17,5,198.09,IN,0,CHIP,1,5,45.0,461.49,230.8,421,100000,0
TXN00041968,CH_006325,MER_00464,restaurant,2023-01-28 13:14:40,13,5,101.89,IN,0,CHIP,0,1,50.0,219.45,229.2,37,200000,0
TXN00039297,CH_001382,MER_00772,healthcare,2023-07-27 15:01:58,15,3,753.41,US,1,SWIPE,2,4,32.52,280.14,175.3,828,50000,0
TXN00045925,CH_002028,MER_00465,jewellery,2023-03-26 19:53:51,19,6,103.75,IN,0,CHIP,3,6,55.77,346.6,172.8,57,50000,0
TXN00042100,CH_006851,MER_00081,jewellery,2023-10-02 12:49:25,2,0,104.62,IN,0,CHIP,5,10,79.26,323.23,2482.2,240,300000,1
TXN00028214,CH_006911,MER_00514,healthcare,2023-06-07 20:39:04,20,2,65.11,CA,1,CHIP,0,7,132.72,312.8,219.7,1197,200000,0
TXN00046435,CH_007900,MER_00217,online_retail,2023-09-30 19:02:27,19,5,569.86,IN,0,CHIP,1,6,117.97,141.83,168.6,205,150000,0
TXN00010315,CH_003483,MER_00668,online_retail,2023-07-09 15:47:45,15,6,210.68,IN,0,CHIP,2,6,67.6,469.2,46.0,1373,200000,0
TXN00032397,CH_000783,MER_00514,online_retail,2023-07-21 01:16:40,1,4,88.51,IN,0,CHIP,2,7,153.43,295.04,254.4,1251,150000,0
TXN00047660,CH_006647,MER_00729,online_retail,2023-01-31 07:15:53,7,1,670.17,GB,1,CHIP,0,7,106.6,483.64,39.7,935,150000,0
TXN00028924,CH_002414,MER_00553,grocery,2023-03-13 12:56:16,2,0,1496.71,IN,0,CHIP,12,13,142.36,387.4,6932.1,428,50000,1
TXN00040628,CH_001555,MER_00309,travel,2023-10-31 15:22:21,15,1,104.24,JP,1,CNP,0,0,193.53,512.51,248.8,1327,300000,0
TXN00034463,CH_001384,MER_00466,healthcare,2023-07-24 03:45:06,3,0,469.86,IN,0,SWIPE,3,1,79.57,482.03,184.7,1764,200000,0
TXN00005349,CH_006817,MER_00350,electronics,2023-04-19 23:48:16,23,2,119.28,JP,1,SWIPE,0,3,273.04,81.68,170.5,977,300000,0
TXN00018010,CH_005342,MER_00711,jewellery,2023-05-04 16:34:55,16,3,55.81,CA,1,CNP,0,2,215.9,128.21,278.8,1327,150000,0
TXN00022398,CH_002400,MER_00403,restaurant,2023-09-01 13:17:06,13,4,389.36,IN,0,CHIP,1,8,85.55,340.5,231.2,932,200000,0
TXN00050162,CH_006187,MER_00132,online_retail,2023-08-26 23:48:07,23,5,42.89,IN,0,SWIPE,0,3,102.02,406.01,113.8,1105,300000,0
TXN00014941,CH_000265,MER_00116,grocery,2023-11-04 06:03:18,6,5,77.49,IN,0,CHIP,1,4,80.7,402.31,106.6,1568,200000,0
TXN00005502,CH_006098,MER_00479,electronics,2023-08-25 11:23:27,11,4,12225.22,IN,0,CNP,6,14,97.55,313.28,334.8,197,500000,1
TXN00011113,CH_004783,MER_00355,entertainment,2023-12-10 06:09:35,6,6,325.88,IN,0,CHIP,3,2,73.22,387.71,292.5,1259,75000,0
TXN00020688,CH_001092,MER_00162,utilities,2023-12-17 23:39:53,23,6,34.33,IN,0,CHIP,3,7,171.56,495.7,123.9,1072,100000,0
TXN00034174,CH_006307,MER_00505,utilities,2023-11-16 03:28:02,3,3,108.68,IN,0,CHIP,0,2,110.94,231.19,293.5,720,200000,0
TXN00008448,CH_000299,MER_00437,entertainment,2023-09-06 13:32:03,13,2,359.37,IN,0,CHIP,1,4,227.56,147.81,133.1,1411,75000,0
TXN00050318,CH_000415,MER_00256,jewellery,2023-12-31 13:53:28,0,6,441.68,SG,1,CNP,9,20,76.94,22.79,3393.0,1680,100000,1
TXN00041379,CH_000470,MER_00307,online_retail,2023-11-02 18:24:42,18,3,84.85,IN,0,CHIP,0,8,255.54,245.35,88.0,227,200000,0
TXN00023738,CH_004804,MER_00409,jewellery,2023-11-10 10:09:46,10,4,265.89,IN,0,CHIP,1,4,353.64,488.91,131.2,809,75000,0
TXN00045371,CH_003790,MER_00392,travel,2023-02-28 23:24:11,23,1,1269.52,IN,0,CHIP,3,1,84.16,473.97,291.4,436,100000,0
TXN00016290,CH_006224,MER_00598,fuel,2023-12-17 08:09:05,8,6,236.58,IN,0,CHIP,3,1,447.83,246.88,90.1,1190,300000,0
TXN00014899,CH_006345,MER_00337,travel,2023-02-05 02:16:45,2,6,128.87,IN,0,CHIP,0,8,164.73,266.73,121.0,181,200000,0
TXN00015105,CH_001613,MER_00736,travel,2023-11-14 01:23:28,1,1,65.66,IN,0,CHIP,1,8,68.51,203.97,94.4,1665,150000,0
TXN00028838,CH_004515,MER_00110,restaurant,2023-06-29 12:27:06,12,3,363.23,IN,0,CHIP,2,4,160.65,186.9,222.9,686,200000,0
TXN00039061,CH_001859,MER_00268,online_retail,2023-06-27 12:53:48,12,1,333.86,IN,0,CHIP,2,6,317.19,611.23,146.3,1088,75000,0
TXN00035542,CH_002808,MER_00003,restaurant,2023-12-10 05:20:54,5,6,152.0,IN,0,CHIP,1,5,76.71,299.54,191.2,379,75000,0
TXN00035712,CH_000907,MER_00043,online_retail,2023-10-09 09:30:06,9,0,178.06,IN,0,SWIPE,3,6,162.06,167.62,146.6,1120,500000,0
TXN00024258,CH_004574,MER_00371,restaurant,2023-12-16 04:23:14,4,5,69.14,SG,1,CNP,1,8,102.59,150.66,140.9,652,200000,0
TXN00020298,CH_002578,MER_00611,electronics,2023-08-30 04:06:29,4,2,827.42,IN,0,CNP,1,4,72.06,257.59,183.6,1243,150000,0
TXN00045049,CH_002259,MER_00752,online_retail,2023-07-04 14:00:47,14,1,278.87,IN,0,SWIPE,1,5,106.53,189.25,8.4,1127,150000,0
TXN00037670,CH_004545,MER_00445,electronics,2023-07-28 07:03:52,7,4,382.29,IN,0,CNP,0,2,233.47,117.87,241.8,1247,50000,0
TXN00002535,CH_000962,MER_00111,fuel,2023-01-27 15:36:30,15,4,246.9,IN,0,SWIPE,2,4,444.22,196.12,202.1,749,150000,0
TXN00053517,CH_004480,MER_00246,travel,2023-11-07 00:44:26,0,1,95.18,IN,0,CHIP,3,4,196.86,499.9,12.5,795,75000,0
TXN00050156,CH_002897,MER_00596,restaurant,2023-03-07 10:13:53,10,1,47.25,IN,0,CNP,1,5,82.41,136.99,272.1,979,200000,0
TXN00003110,CH_004366,MER_00657,utilities,2023-11-20 06:11:48,6,0,117.71,IN,0,CNP,3,0,104.65,215.68,62.9,292,50000,0
TXN00028386,CH_003811,MER_00571,healthcare,2023-05-07 01:09:20,1,6,112.21,IN,0,CNP,2,4,134.73,301.01,52.3,539,500000,0
TXN00018472,CH_001396,MER_00176,fuel,2023-10-10 11:59:33,11,1,138.7,IN,0,CHIP,3,0,165.83,116.7,221.7,259,75000,0
TXN00025611,CH_006609,MER_00394,entertainment,2023-09-22 17:26:15,17,4,205.0,IN,0,CNP,3,0,278.39,488.22,191.3,755,500000,0
TXN00042925,CH_007787,MER_00286,online_retail,2023-08-31 19:24:16,19,3,98.63,IN,0,CHIP,0,4,261.84,247.65,27.9,1074,500000,0
TXN00049741,CH_006049,MER_00192,jewellery,2023-12-15 02:11:10,2,4,102.46,IN,0,CNP,1,7,106.64,139.03,130.0,718,100000,0
TXN00039091,CH_004338,MER_00027,fuel,2023-05-06 13:39:27,13,5,122.96,IN,0,CHIP,1,8,185.16,199.31,47.4,554,100000,0
TXN00005692,CH_000368,MER_00381,jewellery,2023-10-12 10:48:17,10,3,78.84,IN,0,CHIP,3,5,107.62,526.67,20.3,1046,500000,0
TXN00020957,CH_003966,MER_00671,electronics,2023-03-19 11:14:43,11,6,48.22,IN,0,SWIPE,0,3,34.74,258.37,235.6,98,50000,0
TXN00028359,CH_001278,MER_00030,restaurant,2023-10-22 04:26:39,4,6,275.73,IN,0,SWIPE,3,1,19.2,355.0,200.7,845,300000,0
TXN00011292,CH_005930,MER_00658,fuel,2023-02-23 19:59:18,19,3,18.25,IN,0,CNP,1,1,93.56,151.4,132.7,710,100000,0
TXN00000112,CH_000933,MER_00441,entertainment,2023-02-26 09:43:43,9,6,17.22,IN,0,CNP,2,0,311.07,92.98,66.2,1257,50000,0
TXN00027498,CH_003474,MER_00021,restaurant,2023-12-27 09:20:03,9,2,69.61,IN,0,CHIP,0,4,85.72,103.37,264.4,1655,500000,0
TXN00026876,CH_006930,MER_00467,grocery,2023-10-11 01:26:51,1,2,92.03,IN,0,CNP,0,4,75.88,321.19,275.4,272,50000,0
TXN00017001,CH_000813,MER_00018,entertainment,2023-06-02 20:28:57,20,4,241.29,IN,0,CHIP,1,4,42.14,150.93,238.2,1429,300000,0
TXN00013612,CH_005831,MER_00085,online_retail,2023-07-26 05:27:11,5,2,176.9,IN,0,CHIP,3,8,66.11,511.06,184.3,1217,500000,0
TXN00031614,CH_001496,MER_00193,online_retail,2023-03-21 10:21:35,10,1,52.13,IN,0,SWIPE,2,7,59.34,264.12,272.0,790,100000,0
TXN00049951,CH_007105,MER_00542,fuel,2023-11-18 09:30:07,9,5,153.79,US,1,CHIP,1,0,503.46,170.25,146.4,1144,75000,0
TXN00033265,CH_005610,MER_00115,online_retail,2023-11-25 07:36:32,7,5,32.56,IN,0,SWIPE,0,3,37.44,259.56,280.4,1586,150000,0
TXN00028355,CH_007615,MER_00353,restaurant,2023-01-06 18:35:55,18,4,52.69,IN,0,CHIP,3,3,160.82,224.18,85.0,135,500000,0
TXN00012199,CH_007022,MER_00297,restaurant,2023-03-03 15:18:58,15,4,44.87,IN,0,CNP,3,6,46.54,405.0,211.3,424,500000,0
TXN00023274,CH_003702,MER_00418,jewellery,2023-07-25 17:47:09,17,1,935.65,IN,0,CHIP,2,6,72.5,371.25,42.5,1041,100000,0
TXN00000997,CH_006272,MER_00729,jewellery,2023-08-29 23:06:08,23,1,101.23,FR,1,CHIP,1,1,116.08,535.48,39.7,1114,150000,0
TXN00005882,CH_002436,MER_00331,utilities,2023-06-30 06:11:18,6,4,44.57,AE,1,SWIPE,0,7,44.4,191.37,10.3,1770,75000,0
TXN00023195,CH_000250,MER_00254,fuel,2023-01-12 08:35:19,8,3,110.25,IN,0,SWIPE,3,1,114.15,33.1,127.3,949,150000,0
TXN00039013,CH_003617,MER_00432,utilities,2023-10-16 10:12:50,10,0,124.09,IN,0,CHIP,0,6,124.5,170.46,216.6,649,75000,0
TXN00029058,CH_000232,MER_00224,grocery,2023-03-21 14:48:48,14,1,16.3,IN,0,CHIP,0,8,73.61,461.85,208.9,253,200000,0
TXN00041331,CH_006489,MER_00584,jewellery,2023-12-18 01:19:08,1,0,34.62,IN,0,CNP,2,8,114.57,376.56,49.2,72,300000,0
TXN00040270,CH_003627,MER_00343,healthcare,2023-03-24 20:28:51,20,4,164.23,IN,0,CNP,1,2,57.99,328.25,134.8,710,200000,0
TXN00025186,CH_000868,MER_00279,entertainment,2023-12-08 13:09:48,13,4,42.58,US,1,SWIPE,2,3,113.4,464.82,39.8,874,75000,0
TXN00024551,CH_005342,MER_00051,fuel,2023-07-02 09:24:11,9,6,120.44,IN,0,CHIP,0,3,178.26,242.86,244.7,818,500000,0
TXN00025359,CH_006632,MER_00320,grocery,2023-03-03 06:10:46,6,4,101.22,IN,0,CHIP,3,1,105.84,387.63,291.0,766,300000,0
TXN00006500,CH_006275,MER_00085,electronics,2023-05-08 17:11:50,17,0,319.3,IN,0,SWIPE,1,5,152.1,310.48,247.0,1438,50000,0
TXN00041734,CH_000362,MER_00458,grocery,2023-02-03 15:39:56,15,4,206.36,IN,0,CHIP,2,2,49.57,409.52,160.7,1261,75000,0
TXN00027021,CH_000520,MER_00010,grocery,2023-07-01 22:25:31,22,5,29.87,IN,0,CHIP,2,8,72.67,23.49,167.6,1268,75000,0
TXN00002468,CH_007976,MER_00752,travel,2023-05-24 18:20:53,18,2,38.74,IN,0,CHIP,1,1,263.49,268.16,69.3,1332,75000,0
TXN00050747,CH_000551,MER_00556,utilities,2023-04-27 22:18:13,22,3,313.13,IN,0,CHIP,0,0,280.22,314.97,35.4,772,75000,0
TXN00009170,CH_006196,MER_00099,jewellery,2023-03-27 15:48:43,15,0,48.72,IN,0,CNP,2,0,103.72,266.0,33.4,845,500000,0
TXN00001986,CH_001921,MER_00799,entertainment,2023-10-30 19:01:53,19,0,246.98,IN,0,CNP,1,7,337.45,660.73,160.1,566,300000,0
TXN00006517,CH_000960,MER_00776,fuel,2023-11-08 19:53:31,19,2,272.09,IN,0,CNP,3,2,207.16,463.72,103.5,1366,150000,0
TXN00015845,CH_003542,MER_00072,jewellery,2023-11-10 16:12:45,16,4,411.85,IN,0,SWIPE,1,0,109.4,250.13,6.7,535,50000,0
TXN00053250,CH_003575,MER_00754,electronics,2023-03-06 15:24:47,15,0,443.13,US,1,SWIPE,3,5,65.19,360.4,112.6,1292,200000,0
TXN00006670,CH_007240,MER_00602,jewellery,2023-04-27 07:04:13,7,3,111.56,IN,0,CHIP,2,2,47.88,373.48,64.6,692,300000,0
TXN00025603,CH_006631,MER_00460,electronics,2023-04-15 05:20:36,5,5,162.37,IN,0,CHIP,0,4,218.24,604.42,136.5,72,100000,0
TXN00047006,CH_006397,MER_00082,healthcare,2023-11-21 01:05:41,1,1,585.58,IN,0,CHIP,1,1,238.59,587.1,121.0,1051,100000,0
TXN00054730,CH_005409,MER_00334,travel,2023-04-03 04:22:04,4,0,125.21,IN,0,CHIP,1,4,140.24,364.15,127.2,1501,75000,0
TXN00049735,CH_001755,MER_00280,grocery,2023-10-26 09:33:15,9,3,281.47,IN,0,CHIP,1,5,30.01,321.42,44.6,74,200000,0
TXN00030270,CH_005423,MER_00238,utilities,2023-01-16 19:59:07,19,0,418.58,IN,0,CNP,1,8,131.82,305.14,143.5,162,75000,0
TXN00007699,CH_003953,MER_00672,online_retail,2023-03-13 15:27:41,15,0,149.86,IN,0,CNP,0,1,191.81,509.92,141.7,370,200000,0
TXN00003382,CH_002605,MER_00388,electronics,2023-09-12 02:33:14,2,1,76.54,IN,0,CHIP,0,5,55.14,124.92,88.1,1382,200000,0
TXN00045000,CH_006753,MER_00251,healthcare,2023-10-08 19:55:43,19,6,268.96,IN,0,CHIP,3,5,88.03,523.12,267.1,54,50000,0
TXN00040808,CH_004036,MER_00718,jewellery,2023-08-22 22:39:21,22,1,17.11,IN,0,CHIP,1,1,79.97,415.99,22.9,464,300000,0
TXN00006892,CH_002850,MER_00201,grocery,2023-08-20 07:23:00,7,6,218.65,IN,0,SWIPE,1,5,184.15,412.04,209.2,1437,300000,0
TXN00042310,CH_004653,MER_00592,electronics,2023-04-17 17:07:24,17,0,111.52,IN,0,CHIP,2,2,95.66,444.66,207.4,1201,300000,0
TXN00019101,CH_002203,MER_00188,travel,2023-01-09 11:41:03,11,0,43.34,IN,0,CHIP,0,1,194.0,374.88,1.6,788,200000,0
TXN00019632,CH_000947,MER_00525,electronics,2023-09-02 04:46:59,4,5,208.27,IN,0,CHIP,1,5,68.07,294.38,42.5,1279,200000,0
TXN00012903,CH_000819,MER_00628,fuel,2023-03-19 09:57:34,9,6,118.09,IN,0,CNP,1,3,205.0,326.34,274.6,1200,100000,0
TXN00020485,CH_002055,MER_00548,grocery,2023-05-25 09:39:07,9,3,164.26,IN,0,CHIP,0,2,890.84,323.92,23.9,1672,500000,0
TXN00045917,CH_004210,MER_00531,fuel,2023-03-05 11:52:45,11,6,118.75,IN,0,CHIP,1,7,50.71,405.99,266.2,1178,75000,0
TXN00049184,CH_005995,MER_00461,electronics,2023-10-29 05:18:31,5,6,24.17,IN,0,SWIPE,3,6,167.85,272.55,123.2,56,100000,0
TXN00006427,CH_005774,MER_00457,healthcare,2023-12-01 08:40:00,8,4,67.37,US,1,CNP,2,7,155.57,225.57,239.8,1355,150000,0
TXN00049654,CH_004698,MER_00186,entertainment,2023-12-21 04:25:55,4,3,43.06,IN,0,CNP,0,6,102.78,28.65,215.3,1631,150000,0
TXN00051401,CH_004107,MER_00007,travel,2023-03-07 12:36:29,12,1,212.97,IN,0,CNP,0,7,571.51,219.72,266.4,372,300000,0
TXN00014769,CH_002280,MER_00040,fuel,2023-12-23 22:26:59,22,5,337.28,SG,1,SWIPE,1,1,107.78,157.45,8.2,1158,50000,0
TXN00028789,CH_002111,MER_00766,fuel,2023-04-29 07:51:02,7,5,126.34,AE,1,CHIP,0,8,245.47,448.61,152.0,1092,50000,0
TXN00040434,CH_000282,MER_00533,healthcare,2023-09-01 01:59:41,1,4,98.89,IN,0,CHIP,1,7,61.09,326.68,152.0,1643,50000,0
TXN00031442,CH_000294,MER_00773,online_retail,2023-10-30 17:53:53,17,0,248.45,IN,0,CHIP,3,5,42.89,490.61,17.0,1250,100000,0
TXN00006329,CH_001607,MER_00429,jewellery,2023-02-07 01:05:00,1,1,206.97,IN,0,CHIP,0,5,125.82,255.88,58.2,1571,300000,0
TXN00014683,CH_005754,MER_00542,fuel,2023-06-16 03:50:48,3,4,13.02,IN,0,CHIP,3,6,135.35,365.13,134.9,633,75000,0
TXN00041730,CH_000112,MER_00455,entertainment,2023-04-01 04:39:18,4,5,167.67,IN,0,SWIPE,3,5,193.38,37.54,59.0,1240,200000,0
TXN00024623,CH_001622,MER_00168,online_retail,2023-03-18 10:16:25,10,5,101.95,IN,0,CHIP,0,5,56.29,273.17,114.4,1604,500000,0
TXN00053687,CH_005055,MER_00659,travel,2023-12-30 23:08:59,23,5,31.51,IN,0,CNP,2,7,64.98,247.96,60.0,750,200000,0
TXN00044489,CH_000638,MER_00438,utilities,2023-11-24 06:36:14,6,4,112.8,IN,0,CHIP,2,1,150.17,372.0,145.2,1613,100000,0
TXN00037960,CH_002484,MER_00787,jewellery,2023-01-21 10:02:44,10,5,4773.13,US,1,CHIP,5,22,27.59,561.47,2209.6,281,500000,1
TXN00023439,CH_002618,MER_00758,fuel,2023-06-25 12:59:44,12,6,30.1,IN,0,CHIP,1,5,50.43,213.32,126.1,1177,50000,0
TXN00003684,CH_001360,MER_00528,entertainment,2023-09-06 23:22:14,23,2,170.28,IN,0,CHIP,3,4,56.45,585.29,30.1,1770,500000,0
TXN00021465,CH_006756,MER_00683,online_retail,2023-11-25 19:27:46,19,5,20.29,IN,0,CNP,3,3,102.08,309.88,232.5,1604,500000,0
TXN00029459,CH_005385,MER_00277,jewellery,2023-05-16 17:32:51,17,1,252.04,IN,0,CHIP,0,8,114.66,555.91,87.7,1756,300000,0
TXN00037043,CH_001829,MER_00176,grocery,2023-07-31 09:17:30,9,0,374.11,IN,0,CHIP,2,6,65.13,247.02,146.3,830,100000,0
TXN00023965,CH_004748,MER_00549,entertainment,2023-12-11 12:49:46,12,0,259.14,IN,0,CHIP,3,8,184.36,240.56,280.0,381,300000,0
TXN00026612,CH_002479,MER_00347,travel,2023-10-26 01:11:46,1,3,198.27,US,1,CHIP,0,2,227.63,446.35,228.4,1381,100000,0
TXN00016882,CH_003755,MER_00688,jewellery,2023-04-15 05:31:57,5,5,965.26,IN,0,CHIP,0,4,115.72,340.75,128.5,1461,300000,0
TXN00017647,CH_007760,MER_00405,restaurant,2023-09-28 06:16:13,6,3,74.61,IN,0,CNP,3,2,216.14,293.35,296.1,1083,500000,0
TXN00035636,CH_007757,MER_00239,jewellery,2023-10-04 01:59:38,1,2,145.91,IN,0,CHIP,2,4,57.68,383.95,128.4,1335,50000,0
TXN00031178,CH_003183,MER_00789,utilities,2023-05-28 23:58:31,23,6,161.2,IN,0,CHIP,0,0,108.04,3.32,168.8,1531,300000,0
TXN00002614,CH_000356,MER_00118,jewellery,2023-04-03 06:37:08,6,0,338.63,IN,0,CNP,2,4,196.24,111.26,145.8,1287,50000,0
TXN00001905,CH_000957,MER_00110,restaurant,2023-12-20 15:47:06,15,2,98.44,IN,0,SWIPE,3,0,182.09,286.47,234.2,244,300000,0
TXN00033631,CH_000826,MER_00202,fuel,2023-10-31 08:20:25,8,1,93.45,IN,0,CNP,0,0,110.57,284.3,276.0,384,300000,0
TXN00043100,CH_003323,MER_00455,travel,2023-06-21 02:21:14,2,2,36.42,IN,0,SWIPE,3,0,475.73,313.28,150.8,1553,200000,0
TXN00021861,CH_001314,MER_00299,fuel,2023-11-22 08:55:30,8,2,123.37,IN,0,CHIP,3,5,40.57,434.18,18.4,365,200000,0
TXN00029308,CH_005145,MER_00195,fuel,2023-04-03 10:19:28,10,0,100.14,IN,0,CHIP,1,8,191.62,385.58,284.0,1543,50000,0
TXN00048807,CH_006991,MER_00581,grocery,2023-10-17 20:41:24,20,1,111.06,IN,0,SWIPE,0,8,106.91,473.68,131.3,427,150000,0
TXN00047908,CH_007523,MER_00452,travel,2023-04-19 17:24:31,17,2,88.37,SG,1,CHIP,0,1,81.61,191.0,102.1,1425,150000,0
TXN00018910,CH_004206,MER_00350,entertainment,2023-11-06 23:31:41,23,0,9.88,JP,1,CHIP,0,5,123.61,386.41,242.3,112,75000,0
TXN00011367,CH_001090,MER_00084,entertainment,2023-08-31 09:14:10,9,3,2053.32,IN,0,SWIPE,3,3,61.19,382.62,82.4,693,150000,0
TXN00016114,CH_003883,MER_00258,grocery,2023-07-08 01:59:09,1,5,219.63,IN,0,CHIP,2,6,63.36,481.79,15.4,1737,300000,0
TXN00032236,CH_004335,MER_00480,entertainment,2023-01-15 10:52:59,10,6,150.66,IN,0,CHIP,0,1,58.94,198.0,30.8,653,100000,0
